nohup: ignoring input
logisticRg(
  (lr): Sequential(
    (0): Linear(in_features=784, out_features=10, bias=True)
  )
)
Epoch:  0 | train loss: 2.3364 | test accuracy: 0.2835
Epoch:  1 | train loss: 0.0157 | test accuracy: 0.9683
Epoch:  1 | train loss: 0.0821 | test accuracy: 0.9767
Epoch:  1 | train loss: 0.0098 | test accuracy: 0.9791
Epoch:  1 | train loss: 0.0306 | test accuracy: 0.9712
Epoch:  1 | train loss: 0.0284 | test accuracy: 0.9681
Epoch:  1 | train loss: 0.1121 | test accuracy: 0.9773
Epoch:  1 | train loss: 0.0225 | test accuracy: 0.9787
Epoch:  1 | train loss: 0.1546 | test accuracy: 0.9674
Epoch:  1 | train loss: 0.2848 | test accuracy: 0.9736
Epoch:  1 | train loss: 0.4762 | test accuracy: 0.9744
Epoch:  1 | train loss: 0.0538 | test accuracy: 0.9746
Epoch:  1 | train loss: 0.0041 | test accuracy: 0.9784
Epoch:  1 | train loss: 0.2097 | test accuracy: 0.9794
Epoch:  1 | train loss: 0.0126 | test accuracy: 0.9788
Epoch:  1 | train loss: 0.0100 | test accuracy: 0.9718
Epoch:  1 | train loss: 0.0979 | test accuracy: 0.9788
Epoch:  1 | train loss: 0.0046 | test accuracy: 0.9726
Epoch:  1 | train loss: 0.4407 | test accuracy: 0.9765
Epoch:  1 | train loss: 0.1766 | test accuracy: 0.9704
Epoch:  1 | train loss: 0.0503 | test accuracy: 0.9760
Epoch:  1 | train loss: 0.0375 | test accuracy: 0.9744
Epoch:  1 | train loss: 0.0398 | test accuracy: 0.9765
Epoch:  1 | train loss: 0.1149 | test accuracy: 0.9773
Epoch:  1 | train loss: 0.2051 | test accuracy: 0.9756
Epoch:  1 | train loss: 0.0369 | test accuracy: 0.9757
Epoch:  1 | train loss: 0.0214 | test accuracy: 0.9766
Epoch:  1 | train loss: 0.0244 | test accuracy: 0.9774
Epoch:  1 | train loss: 0.0537 | test accuracy: 0.9783
Epoch:  1 | train loss: 0.0166 | test accuracy: 0.9782
Epoch:  1 | train loss: 0.0054 | test accuracy: 0.9745
Epoch:  1 | train loss: 0.0263 | test accuracy: 0.9793
Epoch:  1 | train loss: 0.0182 | test accuracy: 0.9756
Epoch:  1 | train loss: 0.0548 | test accuracy: 0.9796
Epoch:  1 | train loss: 0.2341 | test accuracy: 0.9764
Epoch:  1 | train loss: 0.0215 | test accuracy: 0.9767
Epoch:  1 | train loss: 0.0037 | test accuracy: 0.9766
Epoch:  1 | train loss: 0.0022 | test accuracy: 0.9741
Epoch:  1 | train loss: 0.0057 | test accuracy: 0.9761
Epoch:  2 | train loss: 0.0070 | test accuracy: 0.9763
Epoch:  2 | train loss: 0.0128 | test accuracy: 0.9793
Epoch:  2 | train loss: 0.0203 | test accuracy: 0.9757
Epoch:  2 | train loss: 0.2253 | test accuracy: 0.9721
Epoch:  2 | train loss: 0.0016 | test accuracy: 0.9772
Epoch:  2 | train loss: 0.0933 | test accuracy: 0.9737
Epoch:  2 | train loss: 0.2577 | test accuracy: 0.9750
Epoch:  2 | train loss: 0.0267 | test accuracy: 0.9803
Epoch:  2 | train loss: 0.2160 | test accuracy: 0.9717
Epoch:  2 | train loss: 0.4241 | test accuracy: 0.9677
Epoch:  2 | train loss: 0.2113 | test accuracy: 0.9815
Epoch:  2 | train loss: 0.0034 | test accuracy: 0.9723
Epoch:  2 | train loss: 0.0817 | test accuracy: 0.9696
Epoch:  2 | train loss: 0.1265 | test accuracy: 0.9802
Epoch:  2 | train loss: 0.0111 | test accuracy: 0.9735
Epoch:  2 | train loss: 0.0930 | test accuracy: 0.9746
Epoch:  2 | train loss: 0.0338 | test accuracy: 0.9719
Epoch:  2 | train loss: 0.1471 | test accuracy: 0.9759
Epoch:  2 | train loss: 0.0048 | test accuracy: 0.9760
Epoch:  2 | train loss: 0.0171 | test accuracy: 0.9755
Epoch:  2 | train loss: 0.0004 | test accuracy: 0.9797
Epoch:  2 | train loss: 0.3881 | test accuracy: 0.9798
Epoch:  2 | train loss: 0.0446 | test accuracy: 0.9742
Epoch:  2 | train loss: 0.0116 | test accuracy: 0.9758
Epoch:  2 | train loss: 0.0319 | test accuracy: 0.9782
Epoch:  2 | train loss: 0.0099 | test accuracy: 0.9790
Epoch:  2 | train loss: 0.0067 | test accuracy: 0.9771
Epoch:  2 | train loss: 0.0054 | test accuracy: 0.9771
Epoch:  2 | train loss: 0.0206 | test accuracy: 0.9776
Epoch:  2 | train loss: 0.1247 | test accuracy: 0.9788
Epoch:  2 | train loss: 0.2636 | test accuracy: 0.9755
Epoch:  2 | train loss: 0.0909 | test accuracy: 0.9794
Epoch:  2 | train loss: 0.0015 | test accuracy: 0.9780
Epoch:  2 | train loss: 0.1070 | test accuracy: 0.9713
Epoch:  2 | train loss: 0.0229 | test accuracy: 0.9784
Epoch:  2 | train loss: 0.0017 | test accuracy: 0.9799
Epoch:  2 | train loss: 0.0070 | test accuracy: 0.9722
Epoch:  2 | train loss: 0.0036 | test accuracy: 0.9749
Epoch:  3 | train loss: 0.3156 | test accuracy: 0.9752
Epoch:  3 | train loss: 0.0200 | test accuracy: 0.9799
Epoch:  3 | train loss: 0.1844 | test accuracy: 0.9782
Epoch:  3 | train loss: 0.0019 | test accuracy: 0.9822
Epoch:  3 | train loss: 0.1302 | test accuracy: 0.9748
Epoch:  3 | train loss: 0.1769 | test accuracy: 0.9799
Epoch:  3 | train loss: 0.0482 | test accuracy: 0.9804
Epoch:  3 | train loss: 0.0154 | test accuracy: 0.9774
Epoch:  3 | train loss: 0.1023 | test accuracy: 0.9794
Epoch:  3 | train loss: 0.0045 | test accuracy: 0.9762
Epoch:  3 | train loss: 0.0047 | test accuracy: 0.9798
Epoch:  3 | train loss: 0.2140 | test accuracy: 0.9749
Epoch:  3 | train loss: 0.1221 | test accuracy: 0.9798
Epoch:  3 | train loss: 0.0037 | test accuracy: 0.9799
Epoch:  3 | train loss: 0.0016 | test accuracy: 0.9788
Epoch:  3 | train loss: 0.0550 | test accuracy: 0.9758
Epoch:  3 | train loss: 0.1127 | test accuracy: 0.9787
Epoch:  3 | train loss: 0.0996 | test accuracy: 0.9799
Epoch:  3 | train loss: 0.2090 | test accuracy: 0.9714
Epoch:  3 | train loss: 0.0665 | test accuracy: 0.9815
Epoch:  3 | train loss: 0.0050 | test accuracy: 0.9771
Epoch:  3 | train loss: 0.0269 | test accuracy: 0.9751
Epoch:  3 | train loss: 0.1962 | test accuracy: 0.9682
Epoch:  3 | train loss: 0.1570 | test accuracy: 0.9767
Epoch:  3 | train loss: 0.2003 | test accuracy: 0.9777
Epoch:  3 | train loss: 0.0204 | test accuracy: 0.9645
Epoch:  3 | train loss: 0.0275 | test accuracy: 0.9777
Epoch:  3 | train loss: 0.0058 | test accuracy: 0.9729
Epoch:  3 | train loss: 0.0094 | test accuracy: 0.9794
Epoch:  3 | train loss: 0.2890 | test accuracy: 0.9723
Epoch:  3 | train loss: 0.0136 | test accuracy: 0.9726
Epoch:  3 | train loss: 0.1082 | test accuracy: 0.9777
Epoch:  3 | train loss: 0.0091 | test accuracy: 0.9757
Epoch:  3 | train loss: 0.2234 | test accuracy: 0.9742
Epoch:  3 | train loss: 0.1145 | test accuracy: 0.9755
Epoch:  3 | train loss: 0.0037 | test accuracy: 0.9749
Epoch:  3 | train loss: 0.0236 | test accuracy: 0.9695
Epoch:  3 | train loss: 0.0885 | test accuracy: 0.9751
Epoch:  4 | train loss: 0.0303 | test accuracy: 0.9705
Epoch:  4 | train loss: 0.0332 | test accuracy: 0.9774
Epoch:  4 | train loss: 0.1523 | test accuracy: 0.9763
Epoch:  4 | train loss: 0.1588 | test accuracy: 0.9757
Epoch:  4 | train loss: 0.0046 | test accuracy: 0.9769
Epoch:  4 | train loss: 0.0003 | test accuracy: 0.9741
Epoch:  4 | train loss: 0.1030 | test accuracy: 0.9747
Epoch:  4 | train loss: 0.0886 | test accuracy: 0.9765
Epoch:  4 | train loss: 0.0566 | test accuracy: 0.9759
Epoch:  4 | train loss: 0.1378 | test accuracy: 0.9775
Epoch:  4 | train loss: 0.0243 | test accuracy: 0.9795
Epoch:  4 | train loss: 0.1293 | test accuracy: 0.9795
Epoch:  4 | train loss: 0.0015 | test accuracy: 0.9766
Epoch:  4 | train loss: 0.0473 | test accuracy: 0.9744
Epoch:  4 | train loss: 0.0417 | test accuracy: 0.9683
Epoch:  4 | train loss: 0.0396 | test accuracy: 0.9790
Epoch:  4 | train loss: 0.0081 | test accuracy: 0.9797
Epoch:  4 | train loss: 0.0363 | test accuracy: 0.9789
Epoch:  4 | train loss: 0.0190 | test accuracy: 0.9818
Epoch:  4 | train loss: 0.0006 | test accuracy: 0.9802
Epoch:  4 | train loss: 0.0200 | test accuracy: 0.9746
Epoch:  4 | train loss: 0.1312 | test accuracy: 0.9675
Epoch:  4 | train loss: 0.0272 | test accuracy: 0.9784
Epoch:  4 | train loss: 0.0059 | test accuracy: 0.9772
Epoch:  4 | train loss: 0.0750 | test accuracy: 0.9773
Epoch:  4 | train loss: 0.0981 | test accuracy: 0.9751
Epoch:  4 | train loss: 0.0110 | test accuracy: 0.9784
Epoch:  4 | train loss: 0.0551 | test accuracy: 0.9774
Epoch:  4 | train loss: 0.0354 | test accuracy: 0.9778
Epoch:  4 | train loss: 0.1166 | test accuracy: 0.9794
Epoch:  4 | train loss: 0.0331 | test accuracy: 0.9794
Epoch:  4 | train loss: 0.1726 | test accuracy: 0.9667
Epoch:  4 | train loss: 0.0022 | test accuracy: 0.9774
Epoch:  4 | train loss: 0.0100 | test accuracy: 0.9776
Epoch:  4 | train loss: 0.0159 | test accuracy: 0.9776
Epoch:  4 | train loss: 0.2491 | test accuracy: 0.9760
Epoch:  4 | train loss: 0.0551 | test accuracy: 0.9808
Epoch:  4 | train loss: 0.0014 | test accuracy: 0.9796
Epoch:  5 | train loss: 0.1525 | test accuracy: 0.9732
Epoch:  5 | train loss: 0.1642 | test accuracy: 0.9754
Epoch:  5 | train loss: 0.1154 | test accuracy: 0.9753
Epoch:  5 | train loss: 0.0053 | test accuracy: 0.9781
Epoch:  5 | train loss: 0.0005 | test accuracy: 0.9798
Epoch:  5 | train loss: 0.0323 | test accuracy: 0.9796
Epoch:  5 | train loss: 0.0564 | test accuracy: 0.9809
Epoch:  5 | train loss: 0.0324 | test accuracy: 0.9769
Epoch:  5 | train loss: 0.0133 | test accuracy: 0.9790
Epoch:  5 | train loss: 0.3796 | test accuracy: 0.9768
Epoch:  5 | train loss: 0.0019 | test accuracy: 0.9796
Epoch:  5 | train loss: 0.1001 | test accuracy: 0.9782
Epoch:  5 | train loss: 0.0036 | test accuracy: 0.9717
Epoch:  5 | train loss: 0.1259 | test accuracy: 0.9783
Epoch:  5 | train loss: 0.0076 | test accuracy: 0.9766
Epoch:  5 | train loss: 0.1833 | test accuracy: 0.9761
Epoch:  5 | train loss: 0.0337 | test accuracy: 0.9802
Epoch:  5 | train loss: 0.1420 | test accuracy: 0.9769
Epoch:  5 | train loss: 0.1145 | test accuracy: 0.9732
Epoch:  5 | train loss: 0.4403 | test accuracy: 0.9787
Epoch:  5 | train loss: 0.0045 | test accuracy: 0.9731
Epoch:  5 | train loss: 0.0734 | test accuracy: 0.9756
Epoch:  5 | train loss: 0.0298 | test accuracy: 0.9768
Epoch:  5 | train loss: 0.0173 | test accuracy: 0.9733
Epoch:  5 | train loss: 0.0012 | test accuracy: 0.9706
Epoch:  5 | train loss: 0.0188 | test accuracy: 0.9737
Epoch:  5 | train loss: 0.2077 | test accuracy: 0.9742
Epoch:  5 | train loss: 0.0221 | test accuracy: 0.9760
Epoch:  5 | train loss: 0.2386 | test accuracy: 0.9737
Epoch:  5 | train loss: 0.0329 | test accuracy: 0.9736
Epoch:  5 | train loss: 0.0352 | test accuracy: 0.9786
Epoch:  5 | train loss: 0.1652 | test accuracy: 0.9772
Epoch:  5 | train loss: 0.1253 | test accuracy: 0.9801
Epoch:  5 | train loss: 0.0803 | test accuracy: 0.9797
Epoch:  5 | train loss: 0.0842 | test accuracy: 0.9806
Epoch:  5 | train loss: 0.0267 | test accuracy: 0.9787
Epoch:  5 | train loss: 0.1053 | test accuracy: 0.9796
Epoch:  5 | train loss: 0.1001 | test accuracy: 0.9790
Epoch:  6 | train loss: 0.3876 | test accuracy: 0.9790
Epoch:  6 | train loss: 0.0513 | test accuracy: 0.9743
Epoch:  6 | train loss: 0.0336 | test accuracy: 0.9820
Epoch:  6 | train loss: 0.0207 | test accuracy: 0.9761
Epoch:  6 | train loss: 0.0146 | test accuracy: 0.9800
Epoch:  6 | train loss: 0.0126 | test accuracy: 0.9741
Epoch:  6 | train loss: 0.1463 | test accuracy: 0.9801
Epoch:  6 | train loss: 0.0464 | test accuracy: 0.9799
Epoch:  6 | train loss: 0.0019 | test accuracy: 0.9774
Epoch:  6 | train loss: 0.0819 | test accuracy: 0.9735
Epoch:  6 | train loss: 0.0003 | test accuracy: 0.9786
Epoch:  6 | train loss: 0.3365 | test accuracy: 0.9765
Epoch:  6 | train loss: 0.0684 | test accuracy: 0.9709
Epoch:  6 | train loss: 0.1656 | test accuracy: 0.9676
Epoch:  6 | train loss: 0.0064 | test accuracy: 0.9776
Epoch:  6 | train loss: 0.0025 | test accuracy: 0.9792
Epoch:  6 | train loss: 0.0103 | test accuracy: 0.9759
Epoch:  6 | train loss: 0.0133 | test accuracy: 0.9773
Epoch:  6 | train loss: 0.0226 | test accuracy: 0.9732
Epoch:  6 | train loss: 0.1179 | test accuracy: 0.9721
Epoch:  6 | train loss: 0.0969 | test accuracy: 0.9789
Epoch:  6 | train loss: 0.1215 | test accuracy: 0.9765
Epoch:  6 | train loss: 0.1053 | test accuracy: 0.9776
Epoch:  6 | train loss: 0.0022 | test accuracy: 0.9777
Epoch:  6 | train loss: 0.0386 | test accuracy: 0.9766
Epoch:  6 | train loss: 0.0669 | test accuracy: 0.9692
Epoch:  6 | train loss: 0.0855 | test accuracy: 0.9773
Epoch:  6 | train loss: 0.0200 | test accuracy: 0.9785
Epoch:  6 | train loss: 0.0524 | test accuracy: 0.9792
Epoch:  6 | train loss: 0.0678 | test accuracy: 0.9755
Epoch:  6 | train loss: 0.0035 | test accuracy: 0.9815
Epoch:  6 | train loss: 0.5464 | test accuracy: 0.9784
Epoch:  6 | train loss: 0.0057 | test accuracy: 0.9771
Epoch:  6 | train loss: 0.0047 | test accuracy: 0.9781
Epoch:  6 | train loss: 0.0092 | test accuracy: 0.9767
Epoch:  6 | train loss: 0.0049 | test accuracy: 0.9779
Epoch:  6 | train loss: 0.0008 | test accuracy: 0.9793
Epoch:  6 | train loss: 0.1718 | test accuracy: 0.9760
Epoch:  7 | train loss: 0.0164 | test accuracy: 0.9790
Epoch:  7 | train loss: 0.0081 | test accuracy: 0.9640
Epoch:  7 | train loss: 0.0240 | test accuracy: 0.9724
Epoch:  7 | train loss: 0.0034 | test accuracy: 0.9712
Epoch:  7 | train loss: 0.0198 | test accuracy: 0.9677
Epoch:  7 | train loss: 0.0472 | test accuracy: 0.9697
Epoch:  7 | train loss: 0.3963 | test accuracy: 0.9768
Epoch:  7 | train loss: 0.6876 | test accuracy: 0.9777
Epoch:  7 | train loss: 0.0038 | test accuracy: 0.9756
Epoch:  7 | train loss: 0.0054 | test accuracy: 0.9770
Epoch:  7 | train loss: 0.1133 | test accuracy: 0.9761
Epoch:  7 | train loss: 0.1551 | test accuracy: 0.9778
Epoch:  7 | train loss: 0.0023 | test accuracy: 0.9777
Epoch:  7 | train loss: 0.5887 | test accuracy: 0.9705
Epoch:  7 | train loss: 0.0115 | test accuracy: 0.9719
Epoch:  7 | train loss: 0.0888 | test accuracy: 0.9719
Epoch:  7 | train loss: 0.0129 | test accuracy: 0.9734
Epoch:  7 | train loss: 0.0053 | test accuracy: 0.9765
Epoch:  7 | train loss: 0.0032 | test accuracy: 0.9714
Epoch:  7 | train loss: 0.0111 | test accuracy: 0.9671
Epoch:  7 | train loss: 0.0333 | test accuracy: 0.9733
Epoch:  7 | train loss: 0.0107 | test accuracy: 0.9699
Epoch:  7 | train loss: 0.1099 | test accuracy: 0.9766
Epoch:  7 | train loss: 0.0106 | test accuracy: 0.9775
Epoch:  7 | train loss: 0.2315 | test accuracy: 0.9770
Epoch:  7 | train loss: 0.0075 | test accuracy: 0.9771
Epoch:  7 | train loss: 0.0042 | test accuracy: 0.9776
Epoch:  7 | train loss: 0.0877 | test accuracy: 0.9741
Epoch:  7 | train loss: 0.0293 | test accuracy: 0.9778
Epoch:  7 | train loss: 0.0048 | test accuracy: 0.9777
Epoch:  7 | train loss: 0.3197 | test accuracy: 0.9792
Epoch:  7 | train loss: 0.0065 | test accuracy: 0.9759
Epoch:  7 | train loss: 0.0006 | test accuracy: 0.9782
Epoch:  7 | train loss: 0.0730 | test accuracy: 0.9812
Epoch:  7 | train loss: 0.2216 | test accuracy: 0.9798
Epoch:  7 | train loss: 0.3412 | test accuracy: 0.9729
Epoch:  7 | train loss: 0.0108 | test accuracy: 0.9789
Epoch:  7 | train loss: 0.0329 | test accuracy: 0.9818
Epoch:  8 | train loss: 0.1186 | test accuracy: 0.9789
Epoch:  8 | train loss: 0.0419 | test accuracy: 0.9772
Epoch:  8 | train loss: 0.1184 | test accuracy: 0.9795
Epoch:  8 | train loss: 0.0035 | test accuracy: 0.9775
Epoch:  8 | train loss: 0.0119 | test accuracy: 0.9754
Epoch:  8 | train loss: 0.1566 | test accuracy: 0.9795
Epoch:  8 | train loss: 0.1393 | test accuracy: 0.9724
Epoch:  8 | train loss: 0.0212 | test accuracy: 0.9789
Epoch:  8 | train loss: 0.1194 | test accuracy: 0.9768
Epoch:  8 | train loss: 0.0093 | test accuracy: 0.9726
Epoch:  8 | train loss: 0.0062 | test accuracy: 0.9768
Epoch:  8 | train loss: 0.0094 | test accuracy: 0.9658
Epoch:  8 | train loss: 0.0143 | test accuracy: 0.9710
Epoch:  8 | train loss: 0.0459 | test accuracy: 0.9753
Epoch:  8 | train loss: 0.0170 | test accuracy: 0.9747
Epoch:  8 | train loss: 0.0031 | test accuracy: 0.9742
Epoch:  8 | train loss: 0.1805 | test accuracy: 0.9751
Epoch:  8 | train loss: 0.0124 | test accuracy: 0.9766
Epoch:  8 | train loss: 0.0010 | test accuracy: 0.9799
Epoch:  8 | train loss: 0.0853 | test accuracy: 0.9806
Epoch:  8 | train loss: 0.0301 | test accuracy: 0.9779
Epoch:  8 | train loss: 0.1403 | test accuracy: 0.9787
Epoch:  8 | train loss: 0.0233 | test accuracy: 0.9749
Epoch:  8 | train loss: 0.0014 | test accuracy: 0.9788
Epoch:  8 | train loss: 0.0600 | test accuracy: 0.9738
Epoch:  8 | train loss: 0.0950 | test accuracy: 0.9786
Epoch:  8 | train loss: 0.0351 | test accuracy: 0.9799
Epoch:  8 | train loss: 0.0124 | test accuracy: 0.9781
Epoch:  8 | train loss: 0.0013 | test accuracy: 0.9797
Epoch:  8 | train loss: 0.0691 | test accuracy: 0.9808
Epoch:  8 | train loss: 0.0590 | test accuracy: 0.9783
Epoch:  8 | train loss: 0.0102 | test accuracy: 0.9807
Epoch:  8 | train loss: 0.0017 | test accuracy: 0.9735
Epoch:  8 | train loss: 0.2535 | test accuracy: 0.9771
Epoch:  8 | train loss: 0.0235 | test accuracy: 0.9784
Epoch:  8 | train loss: 0.0004 | test accuracy: 0.9724
Epoch:  8 | train loss: 0.0880 | test accuracy: 0.9720
Epoch:  8 | train loss: 0.0346 | test accuracy: 0.9717
Epoch:  9 | train loss: 0.0732 | test accuracy: 0.9761
Epoch:  9 | train loss: 0.0020 | test accuracy: 0.9720
Epoch:  9 | train loss: 0.0808 | test accuracy: 0.9762
Epoch:  9 | train loss: 0.0550 | test accuracy: 0.9725
Epoch:  9 /home/huyulong/jiangxuhui/anaconda3/LLM/lib/python3.8/site-packages/torchvision/datasets/mnist.py:81: UserWarning: test_data has been renamed data
  warnings.warn("test_data has been renamed data")
/home/huyulong/jiangxuhui/anaconda3/LLM/lib/python3.8/site-packages/torchvision/datasets/mnist.py:71: UserWarning: test_labels has been renamed targets
  warnings.warn("test_labels has been renamed targets")
/data/Heimdallr/Mnist/mnist-homework/main-gpu.py:93: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  test_y_tensor = torch.tensor(test_y).clone().detach()
/data/Heimdallr/Mnist/mnist-homework/main-gpu.py:93: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  test_y_tensor = torch.tensor(test_y).clone().detach()
| train loss: 0.2685 | test accuracy: 0.9746
Epoch:  9 | train loss: 0.0043 | test accuracy: 0.9777
Epoch:  9 | train loss: 0.0820 | test accuracy: 0.9771
Epoch:  9 | train loss: 0.0389 | test accuracy: 0.9727
Epoch:  9 | train loss: 0.0232 | test accuracy: 0.9802
Epoch:  9 | train loss: 0.1020 | test accuracy: 0.9681
Epoch:  9 | train loss: 0.0033 | test accuracy: 0.9705
Epoch:  9 | train loss: 0.2010 | test accuracy: 0.9764
Epoch:  9 | train loss: 0.0075 | test accuracy: 0.9709
Epoch:  9 | train loss: 0.1021 | test accuracy: 0.9735
Epoch:  9 | train loss: 0.0600 | test accuracy: 0.9774
Epoch:  9 | train loss: 0.0498 | test accuracy: 0.9724
Epoch:  9 | train loss: 0.0072 | test accuracy: 0.9780
Epoch:  9 | train loss: 0.0034 | test accuracy: 0.9765
Epoch:  9 | train loss: 0.0176 | test accuracy: 0.9792
Epoch:  9 | train loss: 0.0087 | test accuracy: 0.9745
Epoch:  9 | train loss: 0.0013 | test accuracy: 0.9786
Epoch:  9 | train loss: 0.0422 | test accuracy: 0.9779
Epoch:  9 | train loss: 0.0009 | test accuracy: 0.9782
Epoch:  9 | train loss: 0.1647 | test accuracy: 0.9743
Epoch:  9 | train loss: 0.0121 | test accuracy: 0.9751
Epoch:  9 | train loss: 0.0156 | test accuracy: 0.9705
Epoch:  9 | train loss: 0.0523 | test accuracy: 0.9766
Epoch:  9 | train loss: 0.0187 | test accuracy: 0.9736
Epoch:  9 | train loss: 0.0042 | test accuracy: 0.9749
Epoch:  9 | train loss: 0.4816 | test accuracy: 0.9802
Epoch:  9 | train loss: 0.1973 | test accuracy: 0.9745
Epoch:  9 | train loss: 0.0005 | test accuracy: 0.9781
Epoch:  9 | train loss: 0.0027 | test accuracy: 0.9762
Epoch:  9 | train loss: 0.1198 | test accuracy: 0.9735
Epoch:  9 | train loss: 0.0050 | test accuracy: 0.9783
Epoch:  9 | train loss: 0.0852 | test accuracy: 0.9765
Epoch:  9 | train loss: 0.0031 | test accuracy: 0.9748
Epoch:  9 | train loss: 0.0003 | test accuracy: 0.9787
